,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
726,2.8460498941515415,0.848528137423857,0.3,1.6733200530681511,0.28982753492378877,4.242640687119285,7.0,0.9996999549864949,1.8520259177452134,0.848528137423857,3.331666249791536,6
24,2.6267851073127395,0.6324555320336759,0.37416573867739417,1.5491933384829668,0.29154759474226505,4.58257569495584,6.324555320336759,0.9983987179478948,1.8520259177452134,0.7937253933193772,3.1144823004794873,6
648,2.949576240750525,0.6928203230275509,0.5477225575051661,1.6733200530681511,0.2569046515733026,3.1622776601683795,5.291502622129181,0.9981983770774224,1.8248287590894658,0.8185352771872451,3.3466401061363023,7
1227,3.0,0.7615773105863908,0.5,1.4142135623730951,0.322490309931942,2.8284271247461903,4.58257569495584,0.9988443322159865,1.8083141320025125,0.848528137423857,3.0983866769659336,5
239,2.8635642126552705,1.0,0.3,1.51657508881031,0.25495097567963926,2.6457513110645907,6.082762530298219,0.9984237577301533,1.8220867158288598,0.7416198487095663,3.0,6
1106,2.8635642126552705,0.47958315233127197,0.648074069840786,1.378404875209022,0.26267851073127396,3.0,4.123105625617661,0.996875117554852,1.7916472867168918,0.7348469228349535,3.5071355833500366,6
709,3.1144823004794873,0.5567764362830022,0.6855654600401044,1.2649110640673518,0.24899799195977465,3.605551275463989,5.744562646538029,0.9991496384426108,1.8083141320025125,0.812403840463596,3.1622776601683795,6
1096,2.569046515733026,0.85146931829632,0.3,2.345207879911715,0.3420526275297414,3.0,4.123105625617661,0.9982735096154761,1.8303005217723127,0.7,3.286335345030997,6
1357,2.701851217221259,0.6557438524302001,0.4898979485566356,1.5811388300841898,0.2792848008753788,5.196152422706632,8.18535277187245,0.9982384484681003,1.8973665961010275,0.7681145747868608,3.331666249791536,6
1552,2.5099800796022267,0.8246211251235321,0.1,1.9235384061671346,0.3209361307176242,5.656854249492381,7.3484692283495345,0.9979278531036199,1.8734993995195195,0.812403840463596,3.361547262794322,6
731,2.9832867780352594,0.9354143466934853,0.36055512754639896,1.857417562100671,0.2966479394838265,2.0,3.7416573867739413,0.9996999549864949,1.8547236990991407,0.7211102550927979,3.391164991562634,5
1341,2.7386127875258306,0.714142842854285,0.1414213562373095,1.3038404810405297,0.28982753492378877,3.605551275463989,5.5677643628300215,0.9976873257689506,1.833030277982336,0.7348469228349535,3.24037034920393,6
1426,2.7748873851023217,0.47958315233127197,0.6082762530298219,1.3416407864998738,0.21447610589527216,4.795831523312719,7.745966692414834,0.9985489472229191,1.8466185312619388,0.8426149773176358,3.478505426185217,6
1046,2.756809750418044,0.8831760866327847,0.0,1.3038404810405297,0.27568097504180444,5.744562646538029,6.708203932499369,0.9980581145404309,1.8193405398660252,0.7874007874011811,3.271085446759225,6
36,2.792848008753788,0.7745966692414834,0.37416573867739417,1.5491933384829668,0.29325756597230357,1.7320508075688772,3.872983346207417,0.998749217771909,1.849324200890693,0.7745966692414834,3.286335345030997,6
685,2.8460498941515415,0.8831760866327847,0.47958315233127197,1.61245154965971,0.24289915602982237,2.23606797749979,3.872983346207417,0.9984988733093293,1.835755975068582,0.7483314773547883,3.361547262794322,5
905,3.03315017762062,0.7615773105863908,0.4472135954999579,1.7320508075688772,0.28460498941515416,3.872983346207417,10.723805294763608,0.9989994994993742,1.797220075561143,0.7681145747868608,3.082207001484488,5
1497,2.6267851073127395,0.8602325267042626,0.17320508075688773,1.51657508881031,0.232379000772445,2.6457513110645907,4.0,0.9975369667335642,1.857417562100671,0.7937253933193772,3.391164991562634,6
830,2.7386127875258306,0.8276472678623424,0.2645751311064591,1.5811388300841898,0.24083189157584592,2.23606797749979,3.0,0.9981583040780656,1.8384776310850235,0.7416198487095663,3.3015148038438356,4
939,2.4899799195977463,0.6782329983125268,0.41231056256176607,1.2649110640673518,0.2701851217221259,2.6457513110645907,3.3166247903554,0.997120855262791,1.9,0.7348469228349535,3.3763886032268267,5
908,2.7202941017470885,0.7211102550927979,0.36055512754639896,1.5491933384829668,0.2792848008753788,5.830951894845301,7.810249675906654,0.99763720860842,1.8520259177452134,0.7681145747868608,3.286335345030997,6
1462,2.6076809620810595,0.8,0.17320508075688773,1.51657508881031,0.27386127875258304,3.7416573867739413,5.5677643628300215,0.9977224062834311,1.833030277982336,0.7615773105863908,3.22490309931942,6
1040,2.7202941017470885,0.982344135219425,0.0,1.4832396974191326,0.2966479394838265,4.0,5.656854249492381,0.9987792548906891,1.8920887928424501,0.8185352771872451,3.1937438845342623,5
1417,2.701851217221259,0.5830951894845301,0.5744562646538028,1.5811388300841898,0.25298221281347033,4.58257569495584,6.082762530298219,0.997597113067194,1.8303005217723127,0.8774964387392122,3.478505426185217,7
1513,2.5298221281347035,0.7483314773547883,0.3872983346207417,1.3416407864998738,0.2792848008753788,4.123105625617661,8.06225774829855,0.9964637474589831,1.8248287590894658,0.7745966692414834,3.24037034920393,6
303,2.7202941017470885,0.8185352771872451,0.34641016151377546,1.2649110640673518,0.4312771730569565,2.23606797749979,4.58257569495584,0.997997995989972,1.841195263952197,0.7348469228349535,3.082207001484488,5
183,2.6076809620810595,0.7810249675906654,0.4472135954999579,1.3416407864998738,0.27748873851023215,3.3166247903554,8.06225774829855,0.9985489472229191,1.8814887722226779,0.7615773105863908,3.0495901363953815,5
1387,2.7202941017470885,0.8,0.2645751311064591,1.3416407864998738,0.31622776601683794,2.8284271247461903,4.795831523312719,0.9980480950335009,1.816590212458495,0.7615773105863908,3.0983866769659336,5
342,3.3015148038438356,0.6244997998398398,0.6855654600401044,1.3416407864998738,0.34351128074635334,2.449489742783178,3.7416573867739413,0.9990995946350895,1.816590212458495,0.8660254037844386,3.1304951684997055,6
146,2.4083189157584592,0.8246211251235321,0.1414213562373095,1.3416407864998738,0.2949576240750525,4.58257569495584,9.695359714832659,0.9971960689854328,1.8814887722226779,0.7211102550927979,3.1622776601683795,5
51,2.569046515733026,0.7211102550927979,0.2,1.4832396974191326,0.26267851073127396,2.8284271247461903,3.872983346207417,0.9977975746613138,1.8439088914585775,0.7937253933193772,3.0659419433511785,6
1394,2.5298221281347035,0.7549834435270749,0.37416573867739417,1.9748417658131499,0.2645751311064591,5.196152422706632,8.54400374531753,0.998343628216257,1.8220867158288598,0.6928203230275509,3.03315017762062,5
1482,2.6832815729997477,0.7615773105863908,0.7348469228349535,1.449137674618944,0.33763886032268264,1.7320508075688772,3.0,0.9985940115983072,1.8248287590894658,0.7549834435270749,3.2093613071762426,4
228,2.7748873851023217,0.6557438524302001,0.5,1.61245154965971,0.2701851217221259,5.385164807134504,7.937253933193772,0.9980731436122304,1.835755975068582,0.7615773105863908,3.24037034920393,6
487,3.1937438845342623,0.8031189202104505,0.6,1.3416407864998738,0.23021728866442676,2.23606797749979,3.7416573867739413,0.9990995946350895,1.7804493814764855,0.648074069840786,3.1622776601683795,6
631,3.22490309931942,0.5291502622129182,0.7348469228349535,1.6431676725154984,0.324037034920393,2.23606797749979,4.358898943540674,0.999399819891919,1.8027756377319946,0.7937253933193772,3.082207001484488,5
1358,2.7202941017470885,0.8,0.41231056256176607,2.32379000772445,0.40987803063838396,7.211102550927978,9.899494936611665,0.9986791276481151,1.8110770276274832,0.7071067811865476,3.082207001484488,5
867,2.6267851073127395,0.714142842854285,0.47958315233127197,1.4142135623730951,0.2683281572999748,3.605551275463989,4.69041575982343,0.9971860408168578,1.8439088914585775,0.916515138991168,3.3466401061363023,6
59,2.701851217221259,0.6244997998398398,0.5567764362830022,1.5491933384829668,0.2720294101747089,3.0,6.782329983125268,0.9980981915623331,1.8466185312619388,0.7348469228349535,3.0659419433511785,6
410,3.0,0.6557438524302001,0.5830951894845301,1.5811388300841898,0.282842712474619,5.0990195135927845,9.273618495495704,0.9993497886125758,1.8384776310850235,0.7874007874011811,3.082207001484488,6
160,2.756809750418044,0.9746794344808963,0.17320508075688773,1.4142135623730951,0.3,2.6457513110645907,4.47213595499958,0.9979478944313676,1.7888543819998317,0.7483314773547883,3.0983866769659336,5
1274,2.792848008753788,0.7615773105863908,0.36055512754639896,1.449137674618944,0.31937438845342625,4.123105625617661,6.0,0.9971960689854328,1.8,0.7280109889280518,3.3466401061363023,6
1157,2.258317958127243,0.714142842854285,0.4242640687119285,1.449137674618944,0.20493901531919198,4.0,10.04987562112089,0.9961927524329817,1.8601075237738274,0.9327379053088815,3.591656999213594,7
283,2.9832867780352594,0.6324555320336759,0.565685424949238,2.3664319132398464,0.2949576240750525,3.1622776601683795,6.855654600401044,0.9995498987044118,1.8384776310850235,0.8774964387392122,3.24037034920393,7
1139,2.8635642126552705,0.714142842854285,0.4898979485566356,1.4142135623730951,0.2810693864511039,4.0,9.273618495495704,0.9988193029772703,1.8275666882497066,0.8,3.082207001484488,6
5,2.7202941017470885,0.812403840463596,0.0,1.3416407864998738,0.27386127875258304,3.605551275463989,6.324555320336759,0.9988993943335835,1.8734993995195195,0.7483314773547883,3.0659419433511785,5
3,3.3466401061363023,0.5291502622129182,0.7483314773547883,1.378404875209022,0.27386127875258304,4.123105625617661,7.745966692414834,0.9989994994993742,1.7776388834631178,0.7615773105863908,3.1304951684997055,6
1128,3.1622776601683795,0.6557438524302001,0.5744562646538028,1.6431676725154984,0.3082207001484488,5.291502622129181,9.433981132056603,0.9991996797437437,1.794435844492636,0.8246211251235321,3.1622776601683795,5
774,2.8106938645110393,0.6324555320336759,0.5477225575051661,1.3416407864998738,0.396232255123179,1.4142135623730951,6.708203932499369,0.998634067113675,1.8193405398660252,0.9539392014169457,3.082207001484488,6
562,3.0,0.7348469228349535,0.7,1.70293863659264,0.3065941943351178,6.4031242374328485,10.488088481701515,0.9990995946350895,1.7549928774784245,0.7810249675906654,3.03315017762062,5
1542,2.588435821108957,0.9246621004453465,0.1414213562373095,1.378404875209022,0.25298221281347033,5.385164807134504,6.164414002968976,0.9973565059696557,1.816590212458495,0.7483314773547883,3.278719262151,6
198,2.32379000772445,0.9137833441248533,0.282842712474619,1.0954451150103321,0.21447610589527216,3.605551275463989,9.643650760992955,0.9961927524329817,1.8894443627691184,0.9219544457292888,3.605551275463989,7
243,3.872983346207417,0.458257569495584,0.6633249580710799,1.4832396974191326,0.27386127875258304,3.1622776601683795,4.898979485566356,1.000024999687508,1.752141546793523,0.916515138991168,3.03315017762062,7
1379,2.7386127875258306,0.7549834435270749,0.1414213562373095,1.61245154965971,0.27748873851023215,3.3166247903554,5.916079783099616,0.9977825414387645,1.833030277982336,0.7874007874011811,3.286335345030997,6
912,3.1622776601683795,0.6782329983125268,0.6633249580710799,1.70293863659264,0.25495097567963926,2.0,2.8284271247461903,0.9983686693802044,1.8248287590894658,0.7874007874011811,3.492849839314596,6
1543,3.331666249791536,0.6633249580710799,0.648074069840786,1.4832396974191326,0.25298221281347033,3.7416573867739413,4.358898943540674,0.9987892670628775,1.8027756377319946,0.7549834435270749,3.22490309931942,6
439,2.6457513110645907,0.7874007874011811,0.4242640687119285,1.224744871391589,0.24899799195977465,2.6457513110645907,7.0710678118654755,0.9975469913743412,1.7549928774784245,0.7745966692414834,3.0495901363953815,5
976,2.6832815729997477,0.6403124237432849,0.5477225575051661,1.449137674618944,0.28809720581775866,5.916079783099616,8.48528137423857,0.9984988733093293,1.8547236990991407,0.7211102550927979,3.0659419433511785,5
1296,2.569046515733026,0.7937253933193772,0.0,2.073644135332772,0.30495901363953815,7.14142842854285,8.803408430829505,0.9977875525381142,1.7888543819998317,0.6708203932499369,3.082207001484488,5
1565,2.588435821108957,0.8185352771872451,0.1414213562373095,1.378404875209022,0.2469817807045694,5.0990195135927845,6.48074069840786,0.997441727621218,1.841195263952197,0.9055385138137416,3.3015148038438356,6
1319,3.0166206257996713,0.8717797887081347,0.8246211251235321,1.3038404810405297,0.6434283176858164,4.242640687119285,8.0,0.998258483560245,1.70293863659264,1.1532562594670797,3.0166206257996713,6
395,3.4641016151377544,0.6082762530298219,0.8717797887081347,2.04939015319192,0.2569046515733026,2.6457513110645907,6.164414002968976,1.000199980003999,1.794435844492636,0.7745966692414834,3.605551275463989,7
1563,2.6832815729997477,0.8336666000266533,0.36055512754639896,1.4142135623730951,0.27568097504180444,3.4641016151377544,4.47213595499958,0.9977274176848103,1.8138357147217055,0.7348469228349535,3.1780497164141406,5
869,2.756809750418044,0.7937253933193772,0.17320508075688773,1.4142135623730951,0.282842712474619,5.196152422706632,6.557438524302,0.9978877692406095,1.8547236990991407,0.8,3.3015148038438356,6
1298,2.3874672772626644,0.7745966692414834,0.0,1.1832159566199232,0.25099800796022265,3.3166247903554,4.242640687119285,0.9959467857270287,1.857417562100671,0.7483314773547883,3.492849839314596,6
1451,2.792848008753788,0.565685424949238,0.6633249580710799,1.6431676725154984,0.322490309931942,2.8284271247461903,4.123105625617661,0.998659100994929,1.8248287590894658,0.8831760866327847,3.3166247903554,7
324,3.1622776601683795,0.7,0.4472135954999579,3.3166247903554,0.2664582518894845,3.605551275463989,7.0710678118654755,1.00074971896074,1.7776388834631178,0.8306623862918074,3.03315017762062,6
1219,3.0,0.6244997998398398,0.6324555320336759,1.140175425099138,0.20976176963403032,5.0,7.0710678118654755,0.9973865850311001,1.7888543819998317,0.9110433579144299,3.3015148038438356,6
1259,2.6076809620810595,0.8,0.0,1.6431676725154984,0.3507135583350036,3.872983346207417,5.744562646538029,0.9976873257689506,1.8547236990991407,0.7937253933193772,3.361547262794322,6
1258,2.6076809620810595,0.8,0.0,1.6431676725154984,0.3507135583350036,3.872983346207417,5.744562646538029,0.9976873257689506,1.8547236990991407,0.7937253933193772,3.361547262794322,6
654,2.932575659723036,0.6855654600401044,0.6855654600401044,1.5491933384829668,0.2720294101747089,2.6457513110645907,5.385164807134504,0.9989494481704267,1.7549928774784245,0.6782329983125268,3.082207001484488,5
265,3.4351128074635335,0.5099019513592785,0.7211102550927979,1.3416407864998738,0.2664582518894845,2.449489742783178,3.1622776601683795,0.9983987179478948,1.7888543819998317,0.848528137423857,3.1937438845342623,7
753,2.8809720581775866,0.806225774829855,0.31622776601683794,1.70293863659264,0.29832867780352595,4.123105625617661,6.324555320336759,0.9990145144090751,1.8138357147217055,0.7416198487095663,3.082207001484488,5
1512,2.5298221281347035,0.8888194417315589,0.2,1.4832396974191326,0.2469817807045694,3.3166247903554,4.123105625617661,0.9979378738178043,1.8788294228055935,0.806225774829855,3.22490309931942,6
593,3.146426544510455,0.7,0.7615773105863908,1.8708286933869707,0.3065941943351178,3.0,6.557438524302,1.000199980003999,1.8138357147217055,0.7615773105863908,3.0,5
1183,2.6076809620810595,0.812403840463596,0.2645751311064591,1.2649110640673518,0.2645751311064591,4.0,7.810249675906654,0.9978577052866807,1.8138357147217055,0.7745966692414834,3.0495901363953815,5
1236,2.792848008753788,0.7416198487095663,0.0,1.3038404810405297,0.2645751311064591,2.6457513110645907,4.123105625617661,0.9982935440039667,1.8055470085267789,0.8,3.0659419433511785,6
1007,3.0166206257996713,0.5477225575051661,0.5830951894845301,1.4142135623730951,0.25298221281347033,3.4641016151377544,5.0,0.9975770646922473,1.8055470085267789,0.916515138991168,3.420526275297414,7
938,2.6832815729997477,0.6164414002968976,0.6164414002968976,1.6733200530681511,0.260768096208106,4.795831523312719,6.48074069840786,0.9967747990393818,1.8275666882497066,0.848528137423857,3.591656999213594,7
1372,2.949576240750525,0.8831760866327847,0.714142842854285,1.3038404810405297,0.6442049363362563,3.4641016151377544,8.12403840463596,0.9981132200306736,1.7320508075688772,1.0816653826391966,3.03315017762062,5
1445,2.7202941017470885,0.8860022573334675,0.43588989435406733,2.280350850198276,0.3065941943351178,4.358898943540674,9.899494936611665,0.9985639689073504,1.7776388834631178,0.7211102550927979,3.0983866769659336,6
1204,2.6832815729997477,0.6,0.6782329983125268,1.449137674618944,0.2720294101747089,4.898979485566356,6.6332495807108,0.9976672792068506,1.8439088914585775,0.9219544457292888,3.3166247903554,7
199,2.6267851073127395,1.044030650891055,0.2449489742783178,1.449137674618944,0.2469817807045694,3.4641016151377544,5.5677643628300215,0.9973966111833347,1.8734993995195195,0.6557438524302001,3.3763886032268267,4
831,2.4289915602982237,0.7810249675906654,0.282842712474619,1.449137674618944,0.2664582518894845,4.0,4.898979485566356,0.996875117554852,1.8867962264113207,0.8774964387392122,3.331666249791536,6
1334,2.6832815729997477,0.9137833441248533,0.0,1.4142135623730951,0.4074309757492673,2.0,3.3166247903554,0.9980380754259829,1.841195263952197,0.7211102550927979,3.1622776601683795,5
642,3.146426544510455,0.7348469228349535,0.6708203932499369,1.51657508881031,0.2664582518894845,4.0,6.324555320336759,0.9995498987044118,1.841195263952197,0.7874007874011811,3.0659419433511785,5
610,2.9664793948382653,0.4898979485566356,0.7348469228349535,1.5811388300841898,0.28809720581775866,5.0,7.54983443527075,0.9991496384426108,1.841195263952197,0.7348469228349535,3.03315017762062,5
644,3.146426544510455,0.7348469228349535,0.6708203932499369,1.51657508881031,0.2664582518894845,4.0,6.324555320336759,0.9995498987044118,1.841195263952197,0.7874007874011811,3.0659419433511785,5
336,2.9832867780352594,0.6557438524302001,0.6708203932499369,1.378404875209022,0.22803508501982758,2.449489742783178,4.0,0.9973966111833347,1.8303005217723127,0.8366600265340756,3.5355339059327378,6
920,3.0983866769659336,0.6403124237432849,0.6082762530298219,1.51657508881031,0.30166206257996714,3.1622776601683795,4.795831523312719,0.998929426936658,1.8,0.7483314773547883,3.24037034920393,5
61,2.7748873851023217,0.8306623862918074,0.7,1.3416407864998738,0.3391164991562634,4.47213595499958,10.583005244258363,0.9983987179478948,1.7916472867168918,0.8426149773176358,3.0495901363953815,5
1230,2.7748873851023217,0.4242640687119285,0.5830951894845301,1.6431676725154984,0.2569046515733026,3.872983346207417,7.615773105863909,0.9973464794142505,1.835755975068582,0.8831760866327847,3.4351128074635335,6
0,2.7202941017470885,0.8366600265340756,0.0,1.378404875209022,0.27568097504180444,3.3166247903554,5.830951894845301,0.9988993943335835,1.8734993995195195,0.7483314773547883,3.0659419433511785,5
1315,2.7386127875258306,0.7937253933193772,0.5196152422706632,1.4142135623730951,0.28809720581775866,4.123105625617661,9.539392014169456,0.9980781532525397,1.8055470085267789,0.7615773105863908,3.1304951684997055,6
1176,2.5495097567963922,0.938083151964686,0.17320508075688773,2.3664319132398464,0.2810693864511039,4.795831523312719,6.855654600401044,0.9978577052866807,1.8920887928424501,0.7071067811865476,3.3466401061363023,4
1592,2.5099800796022267,0.714142842854285,0.36055512754639896,1.51657508881031,0.27568097504180444,5.385164807134504,6.324555320336759,0.9978677267052983,1.849324200890693,0.8660254037844386,3.3166247903554,6
646,2.701851217221259,0.8185352771872451,0.22360679774997896,1.8973665961010275,0.32710854467592254,2.449489742783178,4.47213595499958,0.9985990186255943,1.8439088914585775,0.7937253933193772,3.1780497164141406,5
924,2.932575659723036,0.6855654600401044,0.5196152422706632,1.51657508881031,0.2345207879911715,3.7416573867739413,5.291502622129181,0.9975770646922473,1.783255450012701,0.8944271909999159,3.3466401061363023,5
1465,2.6076809620810595,0.7681145747868608,0.31622776601683794,1.3038404810405297,0.25099800796022265,5.830951894845301,7.280109889280518,0.9978977903573091,1.8466185312619388,0.8185352771872451,3.1144823004794873,5
1400,2.8106938645110393,0.8306623862918074,0.458257569495584,1.449137674618944,0.282842712474619,5.744562646538029,11.874342087037917,0.9980981915623331,1.8027756377319946,0.714142842854285,3.146426544510455,5
234,2.8635642126552705,1.0,0.3,1.51657508881031,0.25495097567963926,2.6457513110645907,6.082762530298219,0.9984237577301533,1.8220867158288598,0.7416198487095663,3.0,6
1501,2.792848008753788,0.9055385138137416,0.5385164807134504,2.073644135332772,0.28809720581775866,4.58257569495584,8.0,0.998208395075898,1.7776388834631178,0.7280109889280518,3.0659419433511785,5
1032,2.8460498941515415,0.9055385138137416,0.0,2.0248456731316584,0.3082207001484488,2.23606797749979,3.7416573867739413,0.9992697333553138,1.833030277982336,0.7280109889280518,3.0983866769659336,5
868,2.6076809620810595,0.7483314773547883,0.469041575982343,1.3416407864998738,0.2720294101747089,3.872983346207417,4.898979485566356,0.9971860408168578,1.8439088914585775,0.9055385138137416,3.3466401061363023,6
1237,2.6645825188948455,0.8660254037844386,0.1,1.4832396974191326,0.24289915602982237,3.3166247903554,4.242640687119285,0.9962027906003877,1.841195263952197,0.6324555320336759,3.5777087639996634,6
1053,2.8809720581775866,0.5744562646538028,0.648074069840786,1.51657508881031,0.2645751311064591,3.0,4.47213595499958,0.9971258696874733,1.8384776310850235,0.8774964387392122,3.5637059362410923,7
377,3.0659419433511785,0.5196152422706632,0.7280109889280518,1.5491933384829668,0.2720294101747089,2.449489742783178,4.242640687119285,0.9980981915623331,1.7888543819998317,1.0630145812734648,3.4641016151377544,7
837,2.588435821108957,0.5291502622129182,0.5291502622129182,1.5491933384829668,0.10954451150103323,6.0,10.0,0.9953089972465837,1.8055470085267789,0.6244997998398398,3.420526275297414,7
573,3.24037034920393,0.7681145747868608,0.7,1.449137674618944,0.2645751311064591,3.7416573867739413,6.855654600401044,0.9995498987044118,1.816590212458495,0.7483314773547883,3.0983866769659336,4
1012,2.7748873851023217,1.002496882788171,0.3872983346207417,1.449137674618944,0.31937438845342625,3.3166247903554,5.656854249492381,0.9980180359091714,1.797220075561143,0.6928203230275509,3.1622776601683795,5
12,2.3664319132398464,0.7842193570679061,0.0,1.2649110640673518,0.29832867780352595,4.0,7.681145747868608,0.9971459271340378,1.8920887928424501,0.7211102550927979,3.146426544510455,5
1224,3.5496478698597698,0.6244997998398398,0.7,1.5811388300841898,0.282842712474619,2.8284271247461903,4.47213595499958,0.999599919967984,1.752141546793523,0.9055385138137416,3.2093613071762426,6
1168,2.5495097567963922,0.5830951894845301,0.5196152422706632,1.6733200530681511,0.2588435821108957,2.8284271247461903,6.6332495807108,0.9969152421344555,1.7916472867168918,0.7483314773547883,3.4641016151377544,6
166,2.6076809620810595,0.8,0.31622776601683794,1.449137674618944,0.29154759474226505,4.242640687119285,10.04987562112089,0.9977975746613138,1.8275666882497066,0.7211102550927979,3.1937438845342623,5
651,3.1304951684997055,0.938083151964686,0.5,1.5811388300841898,0.322490309931942,5.916079783099616,12.449899597988733,1.000499875062461,1.8466185312619388,0.8185352771872451,3.3466401061363023,5
982,2.701851217221259,0.7211102550927979,0.565685424949238,1.449137674618944,0.2645751311064591,7.14142842854285,8.366600265340756,0.9970857535839132,1.8275666882497066,0.9055385138137416,3.591656999213594,6
466,3.2093613071762426,0.7071067811865476,0.648074069840786,1.4142135623730951,0.26267851073127396,4.58257569495584,7.14142842854285,0.9990995946350895,1.7776388834631178,0.848528137423857,3.391164991562634,6
1123,3.271085446759225,0.6324555320336759,0.6082762530298219,1.378404875209022,0.28460498941515416,4.123105625617661,5.385164807134504,0.9983686693802044,1.7663521732655694,0.806225774829855,3.3466401061363023,6
1035,3.1780497164141406,0.6082762530298219,0.5830951894845301,1.5491933384829668,0.29154759474226505,2.23606797749979,4.123105625617661,0.9984137418926083,1.7804493814764855,0.806225774829855,3.255764119219941,7
1211,2.569046515733026,0.6633249580710799,0.3872983346207417,1.449137674618944,0.27568097504180444,4.69041575982343,7.280109889280518,0.9978476837674175,1.8220867158288598,0.7874007874011811,3.0495901363953815,5
584,3.4351128074635335,0.5744562646538028,0.7,1.8439088914585775,0.30495901363953815,7.3484692283495345,8.94427190999916,1.0000999950004998,1.816590212458495,0.8717797887081347,3.271085446759225,7
1466,2.701851217221259,0.6928203230275509,0.565685424949238,1.449137674618944,0.24899799195977465,5.5677643628300215,7.3484692283495345,0.9986390739401299,1.816590212458495,0.806225774829855,3.1622776601683795,7
663,3.1780497164141406,0.5291502622129182,0.6782329983125268,1.3416407864998738,0.22360679774997896,2.23606797749979,3.605551275463989,0.9986991538997116,1.7435595774162693,0.8888194417315589,3.1937438845342623,6
666,2.8809720581775866,0.7,0.6,1.3416407864998738,0.47116875957558985,2.449489742783178,4.0,0.9989994994993742,1.783255450012701,0.7745966692414834,3.082207001484488,6
1310,2.7386127875258306,0.7810249675906654,0.5099019513592785,1.378404875209022,0.2701851217221259,4.898979485566356,9.38083151964686,0.9980581145404309,1.816590212458495,0.7280109889280518,3.1304951684997055,5
131,2.3664319132398464,0.7071067811865476,0.3,1.51657508881031,0.22135943621178655,4.123105625617661,9.9498743710662,0.9968450230602548,1.905255888325765,0.7937253933193772,3.605551275463989,5
1124,2.5495097567963922,0.7615773105863908,0.0,1.4832396974191326,0.30983866769659335,1.7320508075688772,3.605551275463989,0.9977825414387645,1.9026297590440449,0.7874007874011811,3.391164991562634,4
916,2.3021728866442674,0.8455767262643882,0.43588989435406733,1.224744871391589,0.4012480529547776,2.6457513110645907,7.874007874011811,0.9969704107946233,1.9026297590440449,0.7810249675906654,3.3166247903554,5
304,2.898275349237888,0.806225774829855,0.7745966692414834,1.449137674618944,0.3346640106136302,3.4641016151377544,9.486832980505138,0.9986490875177326,1.7888543819998317,0.7211102550927979,3.03315017762062,5
659,2.6645825188948455,0.916515138991168,0.1414213562373095,2.0976176963403033,0.30983866769659335,2.23606797749979,3.605551275463989,0.9984988733093293,1.8466185312619388,0.7549834435270749,3.3166247903554,4
1129,3.24037034920393,0.6557438524302001,0.5916079783099616,1.816590212458495,0.30331501776206204,4.898979485566356,8.366600265340756,0.9989894894341982,1.7916472867168918,0.8306623862918074,3.24037034920393,6
1264,2.9154759474226504,0.6082762530298219,0.565685424949238,1.3416407864998738,0.2569046515733026,5.0990195135927845,7.14142842854285,0.9972762907038349,1.8384776310850235,0.848528137423857,3.4351128074635335,6
1370,2.949576240750525,0.8831760866327847,0.714142842854285,1.3038404810405297,0.6442049363362563,3.4641016151377544,8.12403840463596,0.9981132200306736,1.7320508075688772,1.0816653826391966,3.03315017762062,5
1443,2.6267851073127395,0.7615773105863908,0.4472135954999579,1.3228756555322954,0.24083189157584592,2.8284271247461903,4.69041575982343,0.996604234387954,1.8384776310850235,0.7,3.420526275297414,5
363,3.5355339059327378,0.6782329983125268,0.7937253933193772,1.4142135623730951,0.2664582518894845,2.449489742783178,3.872983346207417,0.999399819891919,1.7291616465790582,0.9327379053088815,3.1937438845342623,5
1305,2.7386127875258306,0.7810249675906654,0.5099019513592785,1.378404875209022,0.2701851217221259,4.898979485566356,9.38083151964686,0.9980581145404309,1.816590212458495,0.7280109889280518,3.1304951684997055,5
515,2.9154759474226504,0.8093207028119322,0.7,2.4698178070456938,0.3492849839314596,5.830951894845301,12.288205727444508,1.000499875062461,1.8193405398660252,1.0677078252031311,3.0495901363953815,5
1015,3.24037034920393,0.6244997998398398,0.6782329983125268,1.4832396974191326,0.27386127875258304,3.7416573867739413,5.196152422706632,0.9979879758794692,1.7492855684535902,0.916515138991168,3.3763886032268267,6
1507,2.7386127875258306,0.6164414002968976,0.7549834435270749,1.51657508881031,0.3255764119219941,2.23606797749979,3.4641016151377544,0.9980230458260971,1.833030277982336,0.7416198487095663,3.3763886032268267,6
1203,3.146426544510455,0.8602325267042626,0.43588989435406733,2.4083189157584592,0.3331666249791536,5.744562646538029,8.717797887081348,0.9993898138364229,1.772004514666935,0.7416198487095663,3.0659419433511785,5
114,2.792848008753788,0.7483314773547883,0.43588989435406733,1.3416407864998738,0.322490309931942,3.4641016151377544,6.855654600401044,0.9981983770774224,1.786057109949175,0.9643650760992956,3.082207001484488,5
954,2.756809750418044,0.6557438524302001,0.6324555320336759,1.6431676725154984,0.2863564212655271,2.449489742783178,3.3166247903554,0.9976873257689506,1.8547236990991407,0.7348469228349535,3.492849839314596,6
276,2.6267851073127395,0.7348469228349535,0.2,1.7320508075688772,0.27748873851023215,2.6457513110645907,5.196152422706632,0.9993497886125758,1.9209372712298547,0.9539392014169457,3.0659419433511785,6
